name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Matto Grosso,2021-08-06,20.4,12,15.9,20.4,12,15.9,13.6,87.05,0,,4.17,,,,,21.4,28.1,1022.2,17.5,11.9,,,0,,2021-08-06T07:34:13,2021-08-06T18:07:43,0.98,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-07,24.9,14.4,18.7,24.9,14.4,18.7,14.8,79.18,0,,0,,,,,19.5,117.7,1015.7,20.8,11.7,,,0,,2021-08-07T07:33:15,2021-08-07T18:08:28,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-08,16.2,9.7,12.4,16.2,5.5,11.9,11,91.58,9,,4.17,,,,72.2,44.8,121.6,1018,69.3,5.5,,,0,,2021-08-08T07:32:15,2021-08-08T18:09:12,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-09,10.8,8.9,9.6,10.8,5.1,7.3,8.9,95.61,36.19,,16.67,,,,55.2,31.2,156.3,1021.8,99.6,2.9,,,0,,2021-08-09T07:31:14,2021-08-09T18:09:56,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-10,9.8,6,8.6,9,3.6,6.6,4.8,77.65,0.2,,4.17,,,,,22.4,212.8,1024.6,91.4,10.7,,,0,,2021-08-10T07:30:12,2021-08-10T18:10:40,0.02,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-11,12.1,1,7.1,12.1,-0.6,6.4,3.1,76.71,0,,0,,,,,25.9,207.6,1027.5,20,12.2,,,0,,2021-08-11T07:29:09,2021-08-11T18:11:24,0.05,Clear,Partly cloudy throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-12,11.9,7.6,9.3,11.9,6.5,8.8,4.4,72.04,0,,0,,,,,18.2,150.8,1030.1,59.3,12.8,,,0,,2021-08-12T07:28:04,2021-08-12T18:12:08,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-13,13.7,3.8,8.2,13.7,1.3,7.5,5.7,85.54,0,,0,,,,,12.4,58.2,1029.4,39.6,9.5,,,0,,2021-08-13T07:26:59,2021-08-13T18:12:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-14,15.5,8.3,11.4,15.5,6.8,11.1,9.4,87.59,0.2,,4.17,,,,,10.7,91.8,1023.5,85.9,8.1,,,0,,2021-08-14T07:25:53,2021-08-14T18:13:37,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-15,12.9,9.3,10.9,12.9,8.2,10.8,10.1,95.29,0.1,,4.17,,,,,10.1,182.8,1020.1,61,4,,,0,,2021-08-15T07:24:45,2021-08-15T18:14:21,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-16,17,7.8,11.6,17,6.6,11.1,9.5,88.37,0,,0,,,,,19.8,37.8,1016,65.4,5.7,,,0,,2021-08-16T07:23:37,2021-08-16T18:15:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-17,17.6,10.4,12.9,17.6,10.4,12.9,11.4,91.11,0.1,,4.17,,,,,11,93,1014.5,87.6,4.8,,,0,,2021-08-17T07:22:27,2021-08-17T18:15:49,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-18,20.7,9.7,14.7,20.7,7.9,14.6,12.5,87.81,0,,0,,,,,19,71.7,1010.3,81,6.1,,,0,,2021-08-18T07:21:17,2021-08-18T18:16:32,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-19,16.5,9.4,12.4,16.5,9.4,12.4,11.5,94.13,2.5,,12.5,,,,48.2,26,138.1,1004.7,92.4,4.8,,,0,,2021-08-19T07:20:06,2021-08-19T18:17:16,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-20,17.1,6.5,11.8,17.1,5.5,11.8,7.7,78.63,0,,0,,,,,18.1,201.4,1015.3,46.1,9.6,,,0,,2021-08-20T07:18:54,2021-08-20T18:18:00,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-21,17.4,6.7,12,17.4,6.7,11.9,5.7,68.22,0,,0,,,,,23.1,65,1016.2,79.7,10.1,,,0,,2021-08-21T07:17:41,2021-08-21T18:18:44,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-22,15.1,11.2,13.1,15.1,11.2,13.1,10.6,85.71,0.6,,8.33,,,,,21.6,196,1006.9,64.1,8.3,,,0,,2021-08-22T07:16:27,2021-08-22T18:19:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-23,15.6,4.8,10.4,15.6,3.9,10.3,4.8,71.34,0,,0,,,,,16.1,198.9,1014.1,41.2,12.4,,,0,,2021-08-23T07:15:12,2021-08-23T18:20:11,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-24,14.7,4.4,9.6,14.7,4.3,9.4,5.6,78.19,0,,0,,,,,16.8,85.4,1016,56.2,10,,,0,,2021-08-24T07:13:57,2021-08-24T18:20:54,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-25,14.1,6.1,10.3,14.1,6.1,10,7.4,83.41,0,,0,,,,,21,113.8,1015,58.2,11.3,,,0,,2021-08-25T07:12:41,2021-08-25T18:21:37,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-26,19,3.4,11.4,19,0.8,11,3.1,62.95,0,,0,,,,44.6,24.2,219.8,1015.4,13.7,9.5,,,0,,2021-08-26T07:11:24,2021-08-26T18:22:21,0.59,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-27,13.5,6,10.3,13.5,4.5,10.3,4,66.83,0,,0,,,,,14.8,187,1020.4,18.8,12.4,,,0,,2021-08-27T07:10:06,2021-08-27T18:23:04,0.63,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-28,19,7.2,12.4,19,4.5,11.8,7.3,72.31,0,,0,,,,,24.3,50.8,1024,56.7,12.4,,,0,,2021-08-28T07:08:48,2021-08-28T18:23:47,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-29,20.5,7.1,13.5,20.5,5.9,13.2,8.7,74.82,0,,0,,,,,14.3,92,1024.5,18.6,11.3,,,0,,2021-08-29T07:07:29,2021-08-29T18:24:30,0.72,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-30,24.5,10.5,16.9,24.5,10.5,16.9,13.7,83.01,0,,0,,,,,21.6,42.1,1020,20.3,8.9,,,0,,2021-08-30T07:06:09,2021-08-30T18:25:13,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-08-31,28,16.1,21.2,28.5,16.1,21.3,15.6,73.11,0,,0,,,,,22.6,64.8,1016.5,32.1,12,,,0,,2021-08-31T07:04:49,2021-08-31T18:25:56,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-01,21.9,13.9,17.8,21.9,13.9,17.8,15.1,84.54,22,,4.17,,,,48.2,25.7,109.7,1015.6,93.4,8.9,,,0,,2021-09-01T07:03:29,2021-09-01T18:26:39,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-02,15,12.9,13.8,15,12.9,13.8,13.5,97.83,10.45,,16.67,,,,,17.8,130.9,1017.6,99.7,2.7,,,0,,2021-09-02T07:02:07,2021-09-02T18:27:22,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-03,16.1,11.7,13.8,16.1,11.7,13.8,11,83.65,0.4,,4.17,,,,,20.6,120.8,1019.6,59.1,12.2,,,0,,2021-09-03T07:00:46,2021-09-03T18:28:05,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-04,16.6,10.3,13,16.6,10.3,13,10.2,83.85,0.5,,4.17,,,,,22,84.4,1016.9,70.3,11.1,,,0,,2021-09-04T06:59:23,2021-09-04T18:28:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-05,15.3,12.8,13.5,15.3,12.8,13.5,10.8,84.09,0.31,,8.33,,,,,17.4,118,1018,92,12,,,0,,2021-09-05T06:58:01,2021-09-05T18:29:30,0.99,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-06,17.8,10.4,14.2,17.8,10.4,14.2,11.5,84.52,0,,0,,,,,21.5,88.8,1019.8,76.5,12.8,,,0,,2021-09-06T06:56:38,2021-09-06T18:30:13,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-07,15.1,13.3,14.3,15.1,13.3,14.3,12.2,87.46,0.52,,12.5,,,,48.2,27.1,94.4,1015.2,98.7,10.3,,,0,,2021-09-07T06:55:14,2021-09-07T18:30:56,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-08,16.2,13.3,14.6,16.2,13.3,14.6,14.1,96.74,40.94,,16.67,,,,,18.4,120.8,1006.7,96.8,4.8,,,0,,2021-09-08T06:53:51,2021-09-08T18:31:38,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-09,15.9,12,13.8,15.9,12,13.8,12.6,92.46,4.58,,8.33,,,,,14.2,188.1,1004.1,89.5,10.5,,,0,,2021-09-09T06:52:26,2021-09-09T18:32:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-10,14.1,12,13,14.1,12,13,12.1,93.88,0.3,,8.33,,,,42.5,25.5,216.2,1014.6,97.1,7.5,,,0,,2021-09-10T06:51:02,2021-09-10T18:33:04,0.07,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-11,16.5,12,13.7,16.5,12,13.7,11.7,88.15,1.4,,8.33,,,,,18.1,91.3,1017.6,91.2,9.9,,,0,,2021-09-11T06:49:37,2021-09-11T18:33:47,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-12,23.2,11.9,16.7,23.2,11.9,16.7,13.2,80.82,0,,0,,,,,29.8,78.8,1010.2,73.8,11.8,,,0,,2021-09-12T06:48:12,2021-09-12T18:34:29,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-13,17,13.1,14.2,17,13.1,14.2,13.4,94.99,0,,0,,,,,26.6,154.8,1008.8,72,5.4,,,0,,2021-09-13T06:46:47,2021-09-13T18:35:12,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-14,14,10.2,12.5,14,10.2,12.5,8,74.64,6.39,,12.5,,,,55.4,34.8,212.1,1014.1,58.9,11.7,,,0,,2021-09-14T06:45:22,2021-09-14T18:35:55,0.28,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-15,16.9,5.2,11.8,16.9,3.6,11.4,4.8,66.04,0,,0,,,,,20.9,267.5,1021.3,2.8,13.3,,,0,,2021-09-15T06:43:56,2021-09-15T18:36:38,0.34,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-16,22,7.7,15.1,22,5.8,14.9,5.5,55.36,0,,0,,,,,19.2,251.1,1024.9,0,13.4,,,0,,2021-09-16T06:42:30,2021-09-16T18:37:21,0.39,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-17,22.2,10.3,16.2,22.2,10.3,16.2,6.8,56.02,0,,0,,,,,25.7,37.8,1020.8,6,12.5,,,0,,2021-09-17T06:41:05,2021-09-17T18:38:04,0.43,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-18,21,12,15.4,21,12,15.4,13.4,88.72,0,,0,,,,,19.6,77.2,1016.5,45.7,6.3,,,0,,2021-09-18T06:39:39,2021-09-18T18:38:48,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-19,21.8,13.6,17.4,21.8,13.6,17.4,13.8,80.98,0,,0,,,,,26,72.7,1014.2,85.1,10.8,,,0,,2021-09-19T06:38:13,2021-09-19T18:39:31,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-20,16.4,12.1,14.8,16.4,12.1,14.9,13.4,91.55,1.12,,8.33,,,,62.7,38,178.8,1014.5,88.7,6.3,,,0,,2021-09-20T06:36:47,2021-09-20T18:40:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-21,14.1,10,11.9,14.1,10,11.9,6.6,70.07,0,,0,,,,50,28.5,159.4,1026.7,44.3,13.7,,,0,,2021-09-21T06:35:21,2021-09-21T18:40:58,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-22,16.9,7.6,13,16.9,7,13,9.2,78.6,0,,0,,,,,19.7,93.4,1025.6,69.3,11.5,,,0,,2021-09-22T06:33:54,2021-09-22T18:41:42,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-23,17.8,11.9,14.1,17.8,11.9,14.1,10.6,79.9,0,,4.17,,,,,20.4,102.1,1022.5,89.9,10.9,,,0,,2021-09-23T06:32:29,2021-09-23T18:42:26,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-24,15.8,11.8,14.1,15.8,11.8,14,11.1,82.63,0,,4.17,,,,,18.3,132.7,1023.7,73.5,12.3,,,0,,2021-09-24T06:31:03,2021-09-24T18:43:10,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-25,20.6,13.8,16.4,20.6,13.8,16.4,12.9,80.49,0,,0,,,,,18.9,74.4,1020.2,55.2,12.3,,,0,,2021-09-25T06:29:37,2021-09-25T18:43:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-26,22.4,10.8,16.7,22.4,10.8,16.8,12.7,79.15,0,,0,,,,,13,126.2,1017,14.2,11.1,,,0,,2021-09-26T06:28:11,2021-09-26T18:44:39,0.64,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-27,17.6,14.1,15.3,17.6,14.1,15.3,13.1,86.9,0,,0,,,,,30.4,115.6,1019.2,86.2,9.3,,,0,,2021-09-27T06:26:46,2021-09-27T18:45:24,0.68,Partially cloudy,Partly cloudy throughout the day.,wind,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-28,16.1,13.2,14.5,16.1,13.2,14.5,12.7,89.19,0.4,,4.17,,,,,20.1,117.2,1020.7,86.5,7.8,,,0,,2021-09-28T06:25:21,2021-09-28T18:46:08,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-29,19.5,10.2,15.2,19.5,10.2,15.2,10.6,75.99,0,,0,,,,,19.5,77.3,1019.9,8,12.4,,,0,,2021-09-29T06:23:55,2021-09-29T18:46:54,0.77,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-09-30,20,13.3,15.8,20,13.3,15.8,12.3,81.21,13,,4.17,,,,57.5,35,59.5,1011.3,59.6,10.9,,,0,,2021-09-30T06:22:31,2021-09-30T18:47:39,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-01,20,11.6,16.2,20,11.6,16.2,11.3,75.69,0.1,,4.17,,,1,,16.3,168.5,1013.3,35,13.2,,,0,,2021-10-01T06:21:06,2021-10-01T18:48:25,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-02,21.2,9,14.9,21.2,7.9,14.7,7.3,64.06,0.5,,4.17,,,,,31.8,90.8,1011.6,45.4,13,,,0,,2021-10-02T06:19:42,2021-10-02T18:49:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-03,14.9,11.1,13.3,14.9,11.1,13.3,5.6,60.78,0,,0,,,0,42.5,25.9,224,1013.2,46,12,,,0,,2021-10-03T06:18:18,2021-10-03T18:49:57,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-04,18.2,8.2,14.3,18.2,7.6,14.2,3.9,50.45,0,,0,,,,38.9,19.9,232.8,1017.3,6.6,12.6,,,0,,2021-10-04T06:16:55,2021-10-04T18:50:43,0.98,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-05,22.9,9.6,15.7,22.9,7.3,15.6,6,53.71,0,,0,,,,,21.6,157.7,1016.5,2.8,13.1,,,0,,2021-10-05T06:15:32,2021-10-05T18:51:30,1,Clear,Clear conditions throughout the day.,clear-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-06,15,11,12.9,15,11,12.9,6.8,66.56,0,,0,,,,46.4,28.5,156.6,1019.1,45.6,12.8,,,0,,2021-10-06T06:14:09,2021-10-06T18:52:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-07,14,9.3,11.2,14,7.6,10.9,3.9,61.29,0,,0,,,,,17.6,143.1,1022.5,41.9,12.1,,,0,,2021-10-07T06:12:47,2021-10-07T18:53:05,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-08,14.9,5.9,11.1,14.9,5.8,10.9,4.6,66.04,0,,0,,,0,,20.1,87.3,1020.6,39.3,13.7,,,0,,2021-10-08T06:11:25,2021-10-08T18:53:52,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-09,18.9,8.1,14.1,18.9,6.9,14,8.7,70.37,0,,0,,,,,21.6,83.6,1020.7,32.2,13.7,,,0,,2021-10-09T06:10:04,2021-10-09T18:54:40,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-10,19.1,12.3,16.1,19.1,12.3,16.1,11.5,74.38,0,,0,,,,,21.5,78.4,1019.7,66,12,,,0,,2021-10-10T06:08:43,2021-10-10T18:55:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
Matto Grosso,2021-10-11,16.3,14.8,15.7,16.3,14.8,15.7,14.4,92.08,9.03,,8.33,,,1,,16.9,99.8,1015.6,96.6,7.8,,,0,,2021-10-11T06:07:23,2021-10-11T18:56:18,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"SUAA,86580099999,SUMU,86550199999,86585099999,86575099999"
